ID,v1,v2
4766,ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
4769,ham,Yes.he have good crickiting mind
4771,ham,We can go 4 e normal pilates after our intro...  
4772,ham,Wa... U so efficient... Gee... Thanx...
4773,ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY
4774,ham,Ok k..sry i knw 2 siva..tats y i askd..
4775,ham,Uncle Abbey! Happy New Year. Abiola
4776,spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
4777,ham,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
4778,ham,"I wake up long ago already... Dunno, what other thing?"
4779,spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
4781,ham,No screaming means shouting..
4782,ham,"Cool, I'll text you when I'm on the way"
4783,spam,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
4784,ham,What you need. You have a person to give na.
4785,spam,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
4786,ham,"I've got ten bucks, jay is being noncomittal"
4787,ham,Just finished eating. Got u a plate. NOT leftovers this time.
4788,ham,Wat r u doing now?
4789,ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
4790,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
4791,ham,Erutupalam thandiyachu
4793,spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
4794,ham,Don no da:)whats you plan?
4795,ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
4796,ham,"Just sent again. Do you scream and moan in bed, princess?"
4797,ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
4798,ham,Lol ok. I'll snatch her purse too.
4799,ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
4800,ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
4803,ham,I am going to sao mu today. Will be done only at 12 
4804,ham,"Sorry da thangam, very very sorry i am held up with prasad."
4805,ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
4807,ham,"U so lousy, run already come back then half dead... Hee..."
4808,spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
4809,spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
4811,spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub
4813,ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
4816,ham,I AM AT THE GAS STATION. GO THERE.
4818,ham,You do your studies alone without anyones help. If you cant no need to study.
4819,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
4820,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
4821,spam,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on
4822,ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
4823,ham,K still are you loving me.
4824,ham,Ok i msg u b4 i leave my house.
4825,ham,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
4826,ham,How many licks does it take to get to the center of a tootsie pop?
4827,ham,Right it wasnt you who phoned it was someone with a number like yours!
4828,ham,Talk to g and x about that
4829,ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
4830,ham,My uncles in Atlanta. Wish you guys a great semester.
4831,spam,"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
4832,ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
4833,ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
4834,ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
4835,ham,O was not into fps then.
4836,ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...
4839,spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
4841,ham,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
4842,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
4844,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
4845,ham,Then u going ikea str aft dat?
4846,ham,Have a good evening! Ttyl
4847,ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
4849,ham,"I'm a guy, browsin is compulsory"
4850,ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
4851,ham,Come to mahal bus stop.. &lt;DECIMAL&gt;
4852,ham,Mode men or have you left.
4853,ham,"I didnt get ur full msg..sometext is missing, send it again"
4854,ham,U attend ur driving lesson how many times a wk n which day?
4855,spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
4856,ham,Hasn't that been the pattern recently crap weekends?
4858,ham,"What i mean was i left too early to check, cos i'm working a 9-6."
4859,ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
4860,spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
4861,ham,Huh i cant thk of more oredi how many pages do we have?
4862,ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
4863,ham,"Goodmorning,my grandfather expired..so am on leave today."
4864,ham,Ok...
4867,ham,Are you there in room.
4868,ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
4869,ham,So when do you wanna gym?
4870,spam,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
4871,ham,None of that's happening til you get here though
4872,ham,The wine is flowing and i'm i have nevering..
4873,ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
4874,ham,"Yes but i dont care! I need you bad, princess!"
4875,ham,I donno if they are scorable
4876,ham,Its a part of checking IQ
4877,ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
4878,ham,&lt;#&gt;  w jetton ave if you forgot
4880,ham,No da. . Vijay going to talk in jaya tv
4881,ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
4882,ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
4883,ham,Hui xin is in da lib.
4884,ham,"Haha awesome, I might need to take you up on that, what you doin tonight?"
4885,ham,How much would it cost to hire a hitman
4887,ham,I dont have i shall buy one dear
4889,ham,Great! So what attracts you to the brothas?
4891,ham,... Are you in the pub?
4892,spam,"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
4893,ham,"If i let you do this, i want you in the house by 8am."
4894,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
4895,ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
4896,ham,I reach home safe n sound liao...
4897,ham,Lol no. U can trust me.
4898,ham,have * good weekend.
4899,ham,Are you willing to go for aptitude class.
4900,ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
4901,ham,Whens your radio show?
4904,ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
4905,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
4906,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
4907,ham,I'm reaching home in 5 min.
4909,ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
4910,ham,"Not sure yet, still trying to get a hold of him"
4911,ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
4912,ham,Roger that. WeÛ÷re probably going to rem in about 20
4913,ham,Jus finished avatar nigro
4914,ham,Not sure I have the stomach for it ...
4915,spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub
4917,ham,Would really appreciate if you call me. Just need someone to talk to.
4918,ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
4919,ham,Its just the effect of irritation. Just ignore it
4922,ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
4923,ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
4924,spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
4925,ham,I cant pick the phone right now. Pls send a message
4926,ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
4929,ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
4930,ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
4931,ham,Yar else i'll thk of all sorts of funny things.
4932,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
4933,ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
4934,ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
4935,ham,When u wana see it then
4937,ham,Po de :-):):-):-):-). No need job aha.
4938,ham,"Thanks da thangam, i feel very very happy dear. I also miss you da."
4940,ham,"No, I was trying it all weekend ;V"
4941,ham,It shall be fine. I have avalarr now. Will hollalater
4942,ham,Dude im no longer a pisces. Im an aquarius now.
4943,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
4944,ham,Shall call now dear having food
4945,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
