index,Name,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,Global_Sales
10129,GoldenEye: Rogue Agent,DS,2005.0,Shooter,Electronic Arts,0.0,58.0,25.0,0.11
1321,Namco Museum 64,N64,1999.0,Misc,Namco Bandai Games,0.03,,,1.45
9317,Monster Jam,DS,2007.0,Racing,Activision,0.0,,,0.13
10703,Opoona,Wii,2007.0,Role-Playing,Tecmo Koei,0.01,65.0,33.0,0.1
1527,Deal or No Deal,Wii,2009.0,Misc,Zoo Games,0.0,56.0,4.0,1.29
14552,Who Wants to be a Millionaire: 1st Edition,DS,2007.0,Misc,Ubisoft,0.0,,,0.03
15494,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,3DS,2011.0,Action,Namco Bandai Games,0.02,,,0.02
16163,Unreal Tournament 2003,PC,2002.0,Shooter,Atari,0.0,86.0,27.0,0.01
4825,Road Rash: Jailbreak,PS,1999.0,Racing,Electronic Arts,0.0,,,0.4
10650,Deca Sports DS,DS,2009.0,Sports,Hudson Soft,0.0,57.0,10.0,0.1
10687,Happy Feet Two,DS,,Action,Warner Bros. Interactive Entertainment,0.0,,,0.1
5487,Fight Night Round 3,XB,2006.0,Fighting,Electronic Arts,0.0,83.0,32.0,0.33
3877,Way of the Samurai,PS2,2002.0,Action,Eidos Interactive,0.25,74.0,22.0,0.51
1111,Super Scope 6,SNES,1991.0,Shooter,Nintendo,0.15,,,1.65
1408,LEGO Indiana Jones: The Original Adventures,PS2,2008.0,Action,LucasArts,0.0,77.0,12.0,1.37
11464,King's Field (Japan),PS,1994.0,Role-Playing,From Software,0.08,,,0.08
3137,Drawn to Life: The Next Chapter,DS,2009.0,Puzzle,THQ,0.0,72.0,21.0,0.64
8700,Fist of the North Star: Ken's Rage,X360,2010.0,Action,Ubisoft Annecy,0.06,59.0,38.0,0.16
7837,AeroFighters Assault,N64,1997.0,Action,Video System,0.0,,,0.19
7335,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010.0,Action,Namco Bandai Games,0.21,,,0.21
7011,Colony Wars: Vengeance,PS,1998.0,Simulation,Psygnosis,0.0,,,0.23
15632,Urban Chaos: Riot Response,XB,2006.0,Shooter,Eidos Interactive,0.0,72.0,34.0,0.02
10456,Digimon Story: Lost Evolution,DS,2010.0,Role-Playing,Namco Bandai Games,0.1,,,0.1
4478,SSX Tricky,XB,2001.0,Sports,Electronic Arts,0.0,88.0,22.0,0.43
11941,Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007.0,Racing,Black Bean Games,0.0,,,0.07
7406,Bastard!! Utsuro Naru Kamigami no Utsuwa,PS,1996.0,Role-Playing,Seta Corporation,0.2,,,0.21
7774,Spore Hero Arena,DS,2009.0,Simulation,Electronic Arts,0.0,49.0,11.0,0.19
14561,Smashing Drive,GBA,2004.0,Racing,Zoo Digital Publishing,0.0,,,0.03
2589,EA Sports Active NFL Training Camp,Wii,2010.0,Sports,Electronic Arts,0.0,,,0.79
9694,Obscure: The Aftermath,Wii,2008.0,Action,Playlogic Game Factory,0.0,53.0,19.0,0.12
2538,Final Fantasy Type-0,PSP,2011.0,Role-Playing,Unknown,0.81,,,0.81
14395,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008.0,Misc,Hackberry,0.03,,,0.03
1320,Game de Hakken!! Tamagotchi 2,GB,1997.0,Simulation,Namco Bandai Games,1.44,,,1.45
12979,Dengeki Gakuen RPG: Cross of Venus,DS,2009.0,Role-Playing,ASCII Media Works,0.05,,,0.05
9425,TRON: Evolution,PSP,2010.0,Action,Disney Interactive Studios,0.0,,,0.13
10428,UFC: Tapout 2,XB,2003.0,Fighting,Capcom,0.0,66.0,14.0,0.1
5672,Rise of the Tomb Raider,X360,2015.0,Adventure,Square Enix,0.0,,,0.32
12969,Samurai Champloo: Sidetracked,PS2,2006.0,Action,Namco Bandai Games,0.0,66.0,26.0,0.05
1629,Donkey Kong Country 2,GBA,2004.0,Platform,Nintendo,0.12,80.0,22.0,1.23
13562,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016.0,Action,Activision,0.0,55.0,14.0,0.04
10981,Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.0,85.0,9.0,0.09
6460,Inazuma Eleven GO 3: Galaxy,3DS,2013.0,Sports,Level 5,0.26,,,0.26
15574,Aoishiro,PS2,2008.0,Adventure,Success,0.02,,,0.02
15811,Ultraman Star Chronicles,PSP,2013.0,Strategy,Namco Bandai Games,0.02,,,0.02
123,Big Brain Academy,DS,2005.0,Misc,Nintendo,1.6,74.0,45.0,6.62
2634,Jr. Pac-Man,2600,1983.0,Puzzle,Atari,0.0,,,0.78
7018,The King of Fighters '95 (CD),NG,1994.0,Fighting,SNK,0.23,,,0.23
4756,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003.0,Misc,Sony Computer Entertainment,0.0,,,0.4
9988,FIFA Soccer,PSP,2005.0,Sports,Electronic Arts,0.0,73.0,23.0,0.12
6675,Wayne Gretzky's 3D Hockey '98,N64,1997.0,Sports,Midway Games,0.0,,,0.25
14591,BRAHMA Force: The Assault on Beltlogger 9,PS,1996.0,Shooter,JVC,0.0,,,0.03
3102,Mortal Kombat,PSV,2012.0,Fighting,Warner Bros. Interactive Entertainment,0.0,85.0,51.0,0.65
2710,Mario & Luigi: Paper Jam,3DS,2015.0,Role-Playing,Nintendo,0.26,,,0.76
6056,Looney Tunes Racing,PS,2000.0,Racing,Infogrames,0.0,71.0,11.0,0.29
12792,Doraemon 4: Nobita to Toki no Okoku,SNES,1995.0,Platform,Epoch,0.06,,,0.06
4326,Fatal Fury 2,SNES,1993.0,Fighting,Takara,0.45,,,0.45
8144,Senran Kagura: Estival Versus,PS4,2015.0,Action,Marvelous Interactive,0.08,67.0,25.0,0.18
4997,Bratz: Rock Angelz,PS2,2005.0,Misc,THQ,0.0,60.0,7.0,0.38
16128,NiGHTS into dreams...,PS2,2008.0,Platform,Sega,0.01,,,0.01
765,Volleyball,NES,1987.0,Sports,Nintendo,1.98,,,2.15
1409,Deus Ex: Human Revolution,X360,2011.0,Shooter,Square Enix,0.02,89.0,70.0,1.37
16259,Isshoni Gohan. Portable,PSP,2013.0,Adventure,Boost On,0.01,,,0.01
10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,1997.0,Shooter,Namco Bandai Games,0.1,,,0.1
13509,National Geographic Panda (US sales),DS,2008.0,Simulation,Ubisoft,0.0,,,0.04
1745,Sonic the Hedgehog,PS3,2006.0,Platform,Sega,0.04,43.0,17.0,1.16
7008,Yu-Gi-Oh! GX: Duel Academy,GBA,2005.0,Misc,Konami Digital Entertainment,0.0,,,0.23
11528,SingStar Apres-Ski Party 2,PS3,2010.0,Misc,Sony Computer Entertainment,0.0,,,0.08
13075,Winning Post 7 2010,PSP,2010.0,Sports,Tecmo Koei,0.05,,,0.05
6245,Patapon 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.17,74.0,41.0,0.27
11277,Major League Baseball 2K9,PSP,2009.0,Sports,Spike,0.0,,,0.08
8629,Solitaire Overload Plus,DS,2010.0,Misc,Telegames,0.0,,,0.16
13380,Crusader: No Remorse,PS,1996.0,Adventure,Electronic Arts,0.0,,,0.05
4517,OkamiDen,DS,2010.0,Adventure,Capcom,0.13,82.0,48.0,0.43
12912,McDROID,PSP,2011.0,Strategy,Namco Bandai Games,0.05,,,0.05
7021,NBA 2K6,X360,2005.0,Action,Take-Two Interactive,0.0,81.0,33.0,0.23
7239,Guitar Hero: Smash Hits,PS2,2009.0,Misc,Activision,0.0,69.0,6.0,0.22
6819,BioShock 2,PC,,Shooter,Take-Two Interactive,0.0,88.0,36.0,0.24
10065,Samurai Warriors 4-II,PS3,2015.0,Action,Tecmo Koei,0.11,,,0.11
10806,Steel Battalion,XB,2002.0,Simulation,Microsoft Game Studios,0.02,83.0,20.0,0.1
16531,Tenjin Ranman: Happy GO Lucky!!,PSP,2010.0,Adventure,Russel,0.01,,,0.01
2138,Dead Space 3,PS3,2013.0,Action,Electronic Arts,0.0,76.0,37.0,0.96
8990,Shadow Hearts: From The New World,PS2,2005.0,Role-Playing,Ghostlight,0.0,76.0,42.0,0.14
12263,Jam Sessions 2,DS,2009.0,Misc,Ubisoft,0.0,66.0,7.0,0.07
5966,Glory of Heracles,DS,2008.0,Role-Playing,Nintendo,0.08,69.0,23.0,0.29
6103,Street Hoops,XB,2002.0,Sports,Activision,0.0,58.0,22.0,0.28
14859,Schlag den Raab,PC,2010.0,Misc,Namco Bandai Games,0.0,,,0.03
626,Pure,X360,2008.0,Racing,Disney Interactive Studios,0.0,85.0,55.0,2.47
4591,JGTC: All-Japan Grand Touring Car Championship,PS,1998.0,Racing,TYO,0.0,,,0.42
9371,Syberia,DS,2008.0,Action,Mindscape,0.0,52.0,10.0,0.13
1616,Ninja Gaiden,XB,2004.0,Action,Microsoft Game Studios,0.07,91.0,89.0,1.23
9974,Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.01,68.0,38.0,0.12
10398,Project: Horned Owl,PS,1995.0,Shooter,Sony Computer Entertainment,0.05,,,0.11
1890,Skate 2,X360,2009.0,Sports,Electronic Arts,0.01,84.0,70.0,1.09
8982,F1 2012,PC,2012.0,Racing,Codemasters,0.0,80.0,15.0,0.15
6653,Marie no Atelier: Salburg no Renkinjutsushi,PS,1997.0,Role-Playing,Gust,0.23,,,0.25
8199,NBA Live 16,PS4,2015.0,Sports,Electronic Arts,0.0,59.0,27.0,0.18
10606,Resident Evil: Revelations 2,PSV,2015.0,Action,Capcom,0.07,65.0,12.0,0.1
7486,BeyBlade VForce: Super Tournament Battle,GC,2002.0,Action,Atari,0.0,33.0,6.0,0.21
1863,SingStar Legends,PS2,2006.0,Misc,Sony Computer Entertainment,0.0,76.0,25.0,1.1
2276,Assassin's Creed,PC,2008.0,Adventure,Ubisoft,0.0,,,0.91
11152,Scooby-Doo! Unmasked,DS,2005.0,Platform,THQ,0.0,,,0.09
10116,J-League Winning Eleven 9: Asia Championship,PS2,2005.0,Sports,Konami Digital Entertainment,0.11,,,0.11
8609,Ghost in the Shell: Stand Alone Complex,PS2,2004.0,Adventure,Namco Bandai Games,0.0,,,0.16
7374,HBO Boxing,PS,2000.0,Fighting,Acclaim Entertainment,0.0,26.0,7.0,0.21
8934,DrumMania,PS2,2000.0,Simulation,Konami Digital Entertainment,0.15,,,0.15
10319,Victory Zone,PS,1995.0,Misc,Sony Computer Entertainment,0.1,,,0.11
5310,Pac-Man All-Stars,PS3,2011.0,Fighting,Namco Bandai Games,0.04,,,0.35
12780,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,2007.0,Misc,D3Publisher,0.06,,,0.06
3593,Yokai Sangokushi,3DS,2016.0,Action,Level 5,0.56,,,0.56
8121,Tiger Woods PGA Tour 2004,GBA,2003.0,Sports,Electronic Arts,0.0,75.0,5.0,0.18
10101,Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,0.06,48.0,18.0,0.11
5265,Outlaw Golf 2,PS2,2004.0,Sports,Global Star,0.0,63.0,20.0,0.35
6704,NBA Jam Tournament Edition,PS,1995.0,Sports,Acclaim Entertainment,0.0,,,0.25
7096,Lumines: Electronic Symphony,PSV,2012.0,Misc,Ubisoft,0.01,83.0,65.0,0.23
13630,SX Superstar,XB,2003.0,Racing,Acclaim Entertainment,0.0,53.0,17.0,0.04
824,Tom Clancy's Splinter Cell: Conviction,X360,2010.0,Action,Ubisoft,0.04,,,2.06
7935,Bubsy 3D,PS,1996.0,Platform,Accolade,0.0,,,0.19
16262,Malice,XB,2004.0,Platform,Evolved Games,0.0,48.0,16.0,0.01
116,Just Dance 4,Wii,2012.0,Misc,Ubisoft,0.0,74.0,10.0,6.76
7764,DanceMasters,X360,2010.0,Misc,Konami Digital Entertainment,0.02,63.0,30.0,0.19
9673,Gladiator Begins,PSP,2010.0,Action,PQube,0.05,59.0,9.0,0.12
10096,Zangeki no Reginleiv,Wii,2010.0,Action,Nintendo,0.11,,,0.11
11408,Naruto Shippuden: Shinobi Rumble,DS,2010.0,Fighting,Takara Tomy,0.05,,,0.08
2371,Grand Theft Auto IV,PC,2008.0,Action,Take-Two Interactive,0.0,90.0,40.0,0.88
4669,MLB 10: The Show,PS2,2010.0,Sports,Sony Computer Entertainment,0.0,,,0.41
11907,The Rub Rabbits!,DS,2005.0,Puzzle,Sega,0.04,,,0.07
16674,Sugar + Spice! Anoko no Suteki na Nanimokamo,PS2,2008.0,Adventure,Alchemist,0.01,,,0.01
3799,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008.0,Action,THQ,0.0,47.0,5.0,0.53
1024,Cruis'n USA,N64,1996.0,Racing,Nintendo,0.0,,,1.74
6557,Desert Falcon,2600,1987.0,Shooter,Atari,0.0,,,0.26
592,FIFA Soccer 09,PS3,2008.0,Sports,Electronic Arts,0.04,87.0,42.0,2.58
16076,Evil Genius,PC,2004.0,Strategy,Vivendi Games,0.0,75.0,51.0,0.02
16378,Starry ? Sky: After Autumn,PSP,2011.0,Misc,Aqua Plus,0.01,,,0.01
2022,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007.0,Fighting,Atari,0.26,72.0,27.0,1.02
12172,Transformer: Rise of the Dark Spark (3DS),3DS,2014.0,Role-Playing,Activision,0.0,,,0.07
9299,Gourmet Chef: Cook Your Way to Fame,DS,2008.0,Misc,Ubisoft,0.0,,,0.14
12017,Super Robot Spirits,N64,1998.0,Fighting,Banpresto,0.04,,,0.07
7322,NCAA March Madness 08,X360,2007.0,Sports,Electronic Arts,0.0,69.0,22.0,0.21
2508,Tony Hawk's Underground 2 Remix,PSP,2005.0,Sports,Activision,0.0,83.0,49.0,0.82
15708,Kong: The Animated Series,GBA,2002.0,Action,BAM! Entertainment,0.0,52.0,4.0,0.02
9989,Cabela's North American Adventures,PS3,2010.0,Sports,Activision,0.0,,,0.12
1508,NBA Live 07,PS2,2006.0,Sports,Electronic Arts,0.02,63.0,12.0,1.3
127,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,0.16,85.0,41.0,6.45
12883,Samurai Dou Portable,PSP,2008.0,Action,Spike,0.05,,,0.05
16521,SoniPro,3DS,2014.0,Adventure,imageepoch Inc.,0.01,,,0.01
2437,Rampage World Tour,PS,1997.0,Action,GT Interactive,0.0,,,0.85
8595,Black & Bruised,PS2,2003.0,Fighting,Vivendi Games,0.0,,,0.16
8342,Professor Heinz Wolff's Gravity,Wii,2008.0,Puzzle,Deep Silver,0.0,63.0,12.0,0.17
2023,Shrek 2,GC,2004.0,Platform,Activision,0.01,70.0,25.0,1.02
6490,Battlestations: Midway,X360,2007.0,Strategy,Eidos Interactive,0.0,73.0,55.0,0.26
13725,National Geographic Challenge!,PS3,2011.0,Misc,Black Bean Games,0.0,,,0.04
13917,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011.0,Puzzle,Unknown,0.0,,,0.04
10636,Jeopardy!,N64,1998.0,Misc,GameTek,0.0,,,0.1
10634,GT64 Championship Edition,N64,1998.0,Racing,Ocean,0.0,,,0.1
62,New Super Mario Bros. 2,3DS,2012.0,Platform,Nintendo,2.47,78.0,70.0,9.9
6432,Panzer Dragoon Orta,XB,2002.0,Shooter,Sega,0.04,90.0,41.0,0.26
14544,King Arthur II,PC,2011.0,Strategy,Paradox Interactive,0.0,,,0.03
2544,NCAA Football 10,PS3,2009.0,Sports,Electronic Arts,0.0,80.0,20.0,0.81
14688,LEGO Pirates of the Caribbean: The Video Game,PC,2011.0,Action,Disney Interactive Studios,0.0,73.0,11.0,0.03
12383,Super Robot Wars OG: The Moon Dwellers,PS3,2016.0,Misc,Namco Bandai Games,0.06,,,0.06
15931,Battle Spirits: Hero's Soul,PSP,2010.0,Role-Playing,Namco Bandai Games,0.02,,,0.02
11301,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,PS2,2007.0,Misc,Hackberry,0.08,,,0.08
11749,The Idolmaster: Gravure For You! Vol. 3,PS3,2011.0,Misc,Namco Bandai Games,0.08,,,0.08
13247,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998.0,Misc,Gainax Network Systems,0.05,,,0.05
14479,Summer Athletics: The Ultimate Challenge,X360,2008.0,Sports,DTP Entertainment,0.0,48.0,10.0,0.03
7557,Harvest Moon: More Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft,0.0,82.0,8.0,0.2
7326,Wild Wild Racing,PS2,2000.0,Racing,Interplay,0.0,64.0,13.0,0.21
16051,Choro Q,PS2,2003.0,Racing,Zoo Digital Publishing,0.0,,,0.02
9768,Megamind: Ultimate Showdown,X360,2010.0,Action,THQ,0.0,33.0,7.0,0.12
3632,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001.0,Shooter,D3Publisher,0.0,,,0.55
12900,Hakuouki: Reimeiroku,PS2,2010.0,Adventure,Idea Factory,0.05,,,0.05
11782,Formula One World Championship: Beyond the Limit,SCD,1994.0,Racing,Sega,0.07,,,0.07
11477,R/C Stunt Copter,PS,1998.0,Simulation,Interplay,0.0,,,0.08
10345,Hyper Formation Soccer,PS,1995.0,Sports,Human Entertainment,0.1,,,0.11
4332,Tekken Advance,GBA,2001.0,Fighting,Infogrames,0.0,82.0,14.0,0.45
3676,Viva Pinata: Pocket Paradise,DS,2008.0,Simulation,THQ,0.0,82.0,34.0,0.55
222,LEGO Star Wars: The Complete Saga,DS,2007.0,Action,LucasArts,0.0,80.0,9.0,4.76
16580,DoDonPachi Daifukkatsu: Black Label,X360,2011.0,Shooter,Cave,0.01,,,0.01
14681,Detective Opera: Milky Holmes 2,PSP,2012.0,Adventure,BushiRoad,0.03,,,0.03
14098,World of Goo,PC,2008.0,Puzzle,2D Boy,0.0,90.0,26.0,0.04
120,Call of Duty 4: Modern Warfare,PS3,2007.0,Shooter,Activision,0.28,94.0,44.0,6.68
13973,Hunter x Hunter: Wonder Adventure,PSP,2012.0,Action,Namco Bandai Games,0.04,,,0.04
6732,SBK Superbike World Championship,PS3,2008.0,Racing,Black Bean Games,0.0,59.0,7.0,0.25
14895,MySims,PC,2008.0,Simulation,Electronic Arts,0.0,70.0,12.0,0.03
10572,Monster Rancher EVO,PS2,2005.0,Role-Playing,Tecmo Koei,0.05,58.0,16.0,0.1
11326,Nano Assault,3DS,2011.0,Shooter,Majesco Entertainment,0.0,75.0,8.0,0.08
14927,My DoItAll,DS,2009.0,Misc,Tomy Corporation,0.0,60.0,4.0,0.03
4289,PlayStation All-Stars Battle Royale,PSV,2012.0,Action,Sony Computer Entertainment,0.01,75.0,15.0,0.45
2283,Sonic Riders: Zero Gravity,Wii,2008.0,Racing,Sega,0.02,56.0,26.0,0.91
8373,James Bond 007: Everything or Nothing,GBA,2003.0,Shooter,Electronic Arts,0.0,73.0,17.0,0.17
16496,Vitamin X,PS2,2007.0,Adventure,D3Publisher,0.01,,,0.01
4485,Star Wars The Clone Wars: Republic Heroes,PS3,2009.0,Action,LucasArts,0.0,43.0,22.0,0.43
9160,Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.0,93.0,33.0,0.14
8819,FIFA Soccer 2002,PS,2001.0,Sports,Electronic Arts,0.0,81.0,8.0,0.15
5641,"Ed, Edd n Eddy: Jawbreakers!",GBA,2002.0,Adventure,BAM! Entertainment,0.0,,,0.32
4765,Beowulf: The Game,X360,2007.0,Action,Ubisoft,0.0,51.0,23.0,0.4
7500,The King of Fighters '95,NG,1995.0,Fighting,SNK,0.2,,,0.2
11522,Pilot ni Narou! 2,PS2,2001.0,Simulation,Victor Interactive,0.08,,,0.08
16332,Brothers in Arms: Furious 4,X360,,Shooter,,0.0,,,0.01
16642,Tour de France 2014,PS3,2014.0,Sports,Focus Home Interactive,0.0,,,0.01
11646,Deep Fear,SAT,1998.0,Adventure,Sega,0.08,,,0.08
9557,Naruto Shippuden: Kizuna Drive,PSP,2010.0,Action,Namco Bandai Games,0.05,57.0,22.0,0.13
13682,Lise no Atelier: Ordre no Renkinjutsushi,DS,2007.0,Role-Playing,Gust,0.04,,,0.04
12619,3D Lemmings,PS,1995.0,Puzzle,Psygnosis,0.0,,,0.06
12198,Dragon Ball Z: Battle of Z,X360,2014.0,Fighting,Namco Bandai Games,0.0,53.0,17.0,0.07
8806,Bleach: Dark Souls,DS,2007.0,Fighting,Sega,0.0,82.0,28.0,0.15
5382,WWE Day of Reckoning 2,GC,2005.0,Fighting,THQ,0.0,76.0,36.0,0.34
11270,Princess Maker 2,SAT,1995.0,Simulation,Micro Cabin,0.08,,,0.08
266,Namco Museum,GBA,2001.0,Misc,Namco Bandai Games,0.05,79.0,10.0,4.24
12033,SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,0.0,73.0,18.0,0.07
15398,Dungeons & Dragons: Shadow over Mystara,PS3,2013.0,Role-Playing,Capcom,0.02,,,0.02
3973,Tactics Ogre: The Knight of Lodis,GBA,2001.0,Role-Playing,Nintendo,0.31,88.0,20.0,0.5
1932,Naruto: Ultimate Ninja Storm,PS3,2008.0,Fighting,Namco Bandai Games,0.09,75.0,32.0,1.07
10391,Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus,0.05,75.0,13.0,0.11
14881,Battlezone,PSP,2006.0,Shooter,Atari,0.0,57.0,13.0,0.03
3190,A Bug's Life,N64,1998.0,Platform,Activision,0.0,,,0.63
1807,LEGO Star Wars III: The Clone Wars,3DS,2011.0,Action,LucasArts,0.0,67.0,25.0,1.13
7820,Dynasty Warriors 8: Empires,PS4,2014.0,Action,Tecmo Koei,0.03,63.0,30.0,0.19
8417,Wolfenstein 3D,GBA,2002.0,Shooter,BAM! Entertainment,0.0,57.0,9.0,0.17
7874,Metro: Last Light,PC,2013.0,Action,Deep Silver,0.0,82.0,71.0,0.19
12393,NHL 2K9,Wii,2008.0,Sports,Take-Two Interactive,0.0,65.0,11.0,0.06
6509,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002.0,Adventure,NewKidCo,0.0,,,0.26
5604,Sky Odyssey,PS2,2000.0,Simulation,Sony Computer Entertainment,0.0,79.0,18.0,0.32
16685,Worms 2,PC,1997.0,Strategy,Microprose,0.0,,,0.01
12918,FIFA Soccer 2003,GBA,2002.0,Sports,Electronic Arts,0.0,76.0,4.0,0.05
6827,Dynasty Warriors 7,X360,2011.0,Action,Tecmo Koei,0.0,58.0,22.0,0.24
2068,PES 2009: Pro Evolution Soccer,X360,2008.0,Sports,Konami Digital Entertainment,0.03,,,1.0
4966,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,1998.0,Racing,Human Entertainment,0.36,,,0.38
14578,Suzumiya Haruhi no Chokuretsu,DS,2009.0,Adventure,Sega,0.03,,,0.03
2098,FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,0.0,75.0,21.0,0.98
9378,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008.0,Role-Playing,Atlus,0.0,79.0,23.0,0.13
2963,LEGO Batman 2: DC Super Heroes,DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.0,,,0.69
12230,Cabela's Big Game Hunter 2005 Adventures,GC,2004.0,Sports,Activision,0.0,,,0.07
10681,Micro Machines V3,PS,1997.0,Racing,Codemasters,0.0,,,0.1
14179,NHRA Drag Racing: Countdown to the Championship,PSP,2007.0,Racing,THQ,0.0,,,0.03
5851,Super Robot Taisen W,DS,2007.0,Strategy,Banpresto,0.3,,,0.3
14214,Planescape: Torment,PC,1998.0,Role-Playing,Interplay,0.0,91.0,22.0,0.03
4803,RR64: Ridge Racer 64,N64,1999.0,Racing,Nintendo,0.0,,,0.4
10378,Disney Channel Collection Vol. 1,GBA,2004.0,Misc,,0.0,,,0.11
0,Wii Sports,Wii,2006.0,Sports,Nintendo,3.77,76.0,51.0,82.53
11062,V-Rally Edition 99,N64,1998.0,Racing,Infogrames,0.0,,,0.09
10541,Inazuma Eleven GO Strikers 2013,Wii,2012.0,Role-Playing,Level 5,0.1,,,0.1
14508,StormLover,PSP,2010.0,Adventure,D3Publisher,0.03,,,0.03
11922,E.X. Troopers,3DS,2012.0,Shooter,Capcom,0.07,,,0.07
13976,Ao no Exorcist: Genkoku no Labyrinth,PSP,2012.0,Action,Namco Bandai Games,0.04,,,0.04
284,Half-Life,PC,1997.0,Shooter,Vivendi Games,0.09,96.0,24.0,4.12
13947,R-Type Command (correct US sales),PSP,2007.0,Strategy,Rising Star Games,0.0,,,0.04
11498,NHL Breakaway 99,N64,1998.0,Sports,Acclaim Entertainment,0.0,,,0.08
7719,Tom Clancy's Splinter Cell: Essentials,PSP,2006.0,Shooter,Ubisoft,0.0,58.0,37.0,0.19
9112,MX vs. ATV Reflex,DS,2009.0,Racing,THQ,0.0,,,0.14
13721,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,2008.0,Simulation,Konami Digital Entertainment,0.04,,,0.04
5394,Bank Heist,2600,1982.0,Action,20th Century Fox Video Games,0.0,,,0.34
1608,Tetris 2 (All region sales),GB,1992.0,Puzzle,Nintendo,0.43,,,1.24
16028,Online Chess Kingdoms,PSP,2006.0,Misc,Konami Digital Entertainment,0.0,60.0,17.0,0.02
13022,Shin Sangoku Musou 5 Special,PSP,2009.0,Action,Tecmo Koei,0.05,,,0.05
5908,The Sims 2: Pets,PS2,2006.0,Simulation,Electronic Arts,0.0,68.0,27.0,0.3
15570,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PC,2009.0,Shooter,Activision,0.0,,,0.02
10584,Water Sports,Wii,2009.0,Action,Avanquest,0.0,,,0.1
2354,Mega Man 8 Anniversary Collector's Edition,PS,1996.0,Platform,Capcom,0.09,,,0.88
7385,The Chronicles of Narnia: Prince Caspian,DS,2008.0,Action,Disney Interactive Studios,0.0,54.0,12.0,0.21
99,Call of Duty: Black Ops 3,XOne,2015.0,Shooter,Activision,0.01,,,7.39
9114,Cabela's Outdoor Adventures (2009),PS2,2009.0,Sports,Activision Value,0.0,,,0.14
11553,Superman: Shadow of Apokolips,GC,2003.0,Action,Atari,0.0,66.0,7.0,0.08
9594,Monster Jam: Urban Assault,PS2,2008.0,Racing,Activision,0.0,,,0.13
9120,Our House Party!,Wii,,Simulation,Unknown,0.0,,,0.14
4263,The Princess and the Frog,Wii,2009.0,Platform,Disney Interactive Studios,0.0,,,0.46
10661,LEGO Rock Raiders,PS,1999.0,Strategy,LEGO Media,0.0,,,0.1
10465,Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,0.0,84.0,21.0,0.1
5736,Metro: Last Light,XOne,2014.0,Action,Deep Silver,0.0,,,0.31
4108,The Saboteur,PS3,2009.0,Action,Electronic Arts,0.0,72.0,54.0,0.48
9738,Break 'Em All,DS,2005.0,Puzzle,D3Publisher,0.0,68.0,22.0,0.12
8809,Zoids: Battle Legends,GC,2003.0,Action,Tomy Corporation,0.0,,,0.15
9284,Guilty Gear,PS,1998.0,Fighting,Virgin Interactive,0.07,,,0.14
4186,Downhill Domination,PS2,2003.0,Racing,Codemasters,0.0,79.0,40.0,0.47
612,NBA 2K14,X360,2013.0,Sports,Take-Two Interactive,0.0,87.0,23.0,2.52
9077,Okami,PS3,2012.0,Action,Capcom,0.14,,,0.14
13692,Digimon Rumble Arena 2,GC,2004.0,Fighting,Atari,0.0,71.0,5.0,0.04
13145,Ivy the Kiwi?,DS,2010.0,Puzzle,Rising Star Games,0.0,69.0,20.0,0.05
