carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
19314,skoda, Scala,2020,Semi-Auto,4112,Petrol,145.0,45.6,1.5,17650
16971,audi, A7,2015,Automatic,17078,Diesel,160.0,52.3,3.0,21836
19062,merc, SLK,2015,Automatic,14125,Petrol,145.0,47.9,2.0,16995
15665,hyundi, Santa Fe,2017,Semi-Auto,17354,Diesel,240.0,42.8,2.2,19495
15898,vw, CC,2012,Manual,91808,Diesel,30.0,60.1,2.0,6799
13118,bmw, X6,2017,Semi-Auto,3550,Diesel,150.0,44.8,3.0,35990
14708,vw, Scirocco,2018,Semi-Auto,15094,Petrol,145.0,34.9,2.0,22762
14807,vw, Caravelle,2019,Semi-Auto,3365,Diesel,145.0,29.4,2.0,52999
12543,ford, Tourneo Custom,2017,Manual,15000,Diesel,145.0,46.3,2.0,19990
15562,toyota, Prius,2018,Automatic,43678,Hybrid,135.0,235.0,1.8,19699
19616,ford, Galaxy,2017,Manual,40206,Diesel,125.0,56.5,2.0,19200
13994,vw, Arteon,2018,Semi-Auto,26009,Petrol,145.0,47.1,2.0,22175
17406,toyota, Prius,2020,Automatic,1459,Hybrid,135.0,62.8,1.8,25990
19438,toyota, Prius,2016,Automatic,33501,Hybrid,0.0,94.1,1.8,15999
19381,skoda, Rapid,2016,Manual,14474,Petrol,20.0,57.7,1.2,8295
14209,skoda, Scala,2019,Semi-Auto,1901,Petrol,145.0,45.6,1.5,17485
19435,skoda, Kamiq,2020,Manual,1000,Petrol,145.0,46.3,1.5,20991
14496,hyundi, I800,2019,Manual,4234,Diesel,145.0,31.7,2.5,21290
14740,ford, Puma,2020,Manual,1850,Petrol,145.0,49.6,1.0,23499
17892,ford, Galaxy,2017,Manual,26000,Diesel,125.0,56.5,2.0,19500
18788,toyota, Avensis,2016,Manual,47352,Diesel,20.0,67.3,1.6,10249
15386,hyundi, IX20,2016,Manual,27000,Petrol,125.0,50.4,1.4,8500
14408,audi, A7,2015,Semi-Auto,34995,Diesel,165.0,52.3,3.0,21488
16019,bmw, 6 Series,2020,Semi-Auto,6,Petrol,145.0,42.8,2.0,34490
12827,hyundi, IX35,2013,Manual,54321,Diesel,150.0,53.3,1.7,6999
15652,audi, A8,2019,Automatic,6269,Diesel,145.0,38.7,3.0,45000
16285,toyota, PROACE VERSO,2019,Automatic,5633,Diesel,145.0,38.7,2.0,27990
18087,toyota, Avensis,2009,Manual,114000,Diesel,145.0,55.4,2.0,2890
14256,merc, CLS Class,2019,Automatic,107,Diesel,145.0,47.9,2.9,46952
12961,skoda, Rapid,2019,Manual,13579,Petrol,145.0,58.9,1.0,9550
12187,ford, Edge,2017,Manual,19726,Diesel,160.0,48.7,2.0,20479
13033,skoda, Scala,2019,Manual,1069,Petrol,145.0,49.6,1.0,16495
17554,vw, Amarok,2019,Automatic,12589,Diesel,260.0,33.6,3.0,32990
16615,skoda, Yeti,2016,Manual,13368,Diesel,145.0,55.4,2.0,13298
14348,merc, CLS Class,2016,Automatic,19366,Diesel,165.0,51.4,3.0,22315
12095,merc, GL Class,2018,Manual,15202,Petrol,145.0,48.7,1.6,19399
13948,hyundi, IX20,2016,Manual,17611,Petrol,125.0,50.4,1.4,8590
13294,hyundi, I40,2017,Manual,17393,Diesel,145.0,65.7,1.7,11485
14080,hyundi, Santa Fe,2016,Manual,34284,Diesel,200.0,47.1,2.2,18491
16661,merc, CLA Class,2019,Automatic,13500,Diesel,145.0,51.4,2.1,25744
17396,vauxhall, Combo Life,2019,Automatic,826,Diesel,145.0,50.4,1.5,16130
13966,merc, CLA Class,2019,Automatic,3128,Petrol,145.0,40.9,2.0,28680
15475,bmw, 6 Series,2016,Semi-Auto,21050,Diesel,160.0,51.4,3.0,25243
19537,toyota, Prius,2017,Automatic,58458,Hybrid,135.0,94.1,1.8,14800
16120,bmw, M3,2016,Semi-Auto,33000,Petrol,300.0,34.0,3.0,33750
18697,ford, Edge,2016,Semi-Auto,28500,Diesel,200.0,47.9,2.0,20500
12441,bmw, X6,2016,Semi-Auto,26615,Diesel,200.0,44.8,3.0,32800
12391,merc, SLK,2013,Automatic,49284,Petrol,200.0,43.5,2.0,10857
12868,hyundi, I800,2016,Automatic,55088,Diesel,330.0,33.6,2.5,12000
18194,skoda, Rapid,2015,Manual,28301,Petrol,20.0,57.7,1.2,7990
19540,merc, CLA Class,2016,Automatic,34612,Diesel,20.0,67.3,2.1,19748
19564,merc, GL Class,2015,Automatic,23117,Diesel,125.0,55.4,2.1,17399
14340,bmw, Z4,2020,Semi-Auto,5,Petrol,145.0,37.2,2.0,35850
14020,toyota, Verso,2016,Manual,19417,Petrol,200.0,41.5,1.6,11691
19002,vw, CC,2016,Manual,18229,Petrol,160.0,44.8,1.4,11499
14763,vw, Caravelle,2019,Automatic,7000,Diesel,145.0,33.6,2.0,46990
14940,vauxhall, Combo Life,2018,Manual,11017,Diesel,145.0,53.3,1.5,16195
18851,ford, Grand Tourneo Connect,2015,Manual,30760,Diesel,115.0,58.9,1.6,10995
14934,toyota, Land Cruiser,2020,Automatic,27,Diesel,145.0,30.1,2.8,45950
13946,hyundi, I800,2019,Manual,2269,Diesel,145.0,31.7,2.5,22998
12370,bmw, Z4,2019,Semi-Auto,1561,Petrol,150.0,33.2,3.0,38850
17559,merc, GLS Class,2018,Semi-Auto,9182,Diesel,145.0,37.2,3.0,46998
15525,skoda, Kamiq,2020,Semi-Auto,4000,Petrol,145.0,44.1,1.5,20499
18261,ford, KA,2015,Manual,28322,Petrol,30.0,57.7,1.2,4998
16706,ford, Edge,2017,Semi-Auto,18299,Diesel,200.0,47.9,2.0,21999
17163,toyota, Verso,2016,Manual,10863,Petrol,200.0,41.5,1.6,11700
12412,bmw, M4,2020,Automatic,5000,Petrol,145.0,34.0,3.0,53988
15001,audi, A7,2017,Automatic,40763,Diesel,160.0,52.3,3.0,25790
19282,ford, Galaxy,2019,Automatic,8156,Diesel,145.0,54.3,2.0,26495
13691,merc, S Class,2017,Semi-Auto,26699,Diesel,145.0,50.4,3.0,30580
18977,bmw, i8,2016,Automatic,10087,Hybrid,0.0,134.5,1.5,48998
12402,audi, RS5,2019,Automatic,9771,Petrol,145.0,29.7,2.9,54883
15015,skoda, Kamiq,2019,Automatic,45,Petrol,145.0,43.5,1.5,21995
13427,ford, KA,2019,Manual,10000,Petrol,145.0,47.9,0.0,9999
16450,ford, KA,2017,Manual,10631,Petrol,150.0,57.7,1.2,8600
16452,audi, A8,2018,Automatic,10250,Petrol,145.0,37.7,3.0,37000
15731,ford, Mustang,2018,Manual,20847,Petrol,145.0,20.9,5.0,29998
18667,ford, Grand Tourneo Connect,2017,Automatic,12757,Diesel,145.0,56.6,1.5,14998
13761,vauxhall, Combo Life,2019,Manual,8067,Diesel,150.0,53.3,1.5,13998
12966,vauxhall, Combo Life,2018,Manual,5486,Diesel,145.0,53.3,1.5,14498
19606,toyota, Hilux,2019,Automatic,4,Diesel,265.0,2.8,2.4,26995
18318,ford, Galaxy,2016,Manual,24758,Diesel,125.0,56.5,2.0,16500
12257,audi, A7,2019,Semi-Auto,4100,Diesel,145.0,47.1,2.0,33990
19262,merc, CLS Class,2016,Automatic,41253,Diesel,125.0,57.7,2.1,16957
12033,audi, A7,2014,Semi-Auto,29319,Diesel,145.0,54.3,3.0,19800
14056,vauxhall, Combo Life,2020,Manual,10,Diesel,145.0,50.4,1.5,21295
16860,merc, GLB Class,2020,Semi-Auto,2000,Diesel,145.0,46.3,2.0,35400
17035,vw, CC,2016,Manual,14652,Petrol,145.0,49.6,1.4,12999
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,150.0,35.3,2.0,19999
14933,toyota, Avensis,2007,Automatic,120000,Petrol,300.0,36.7,1.8,1200
17476,vauxhall, Vivaro,2018,Manual,5000,Diesel,145.0,47.1,1.6,27995
15250,hyundi, IX35,2015,Manual,48823,Petrol,165.0,44.1,1.6,8498
12119,bmw, X7,2019,Semi-Auto,5600,Diesel,150.0,33.6,3.0,67400
14260,vw, Arteon,2019,Semi-Auto,2500,Diesel,145.0,50.4,2.0,31490
18742,bmw, X7,2019,Semi-Auto,6391,Diesel,145.0,33.6,3.0,72430
15359,ford, Edge,2017,Manual,41940,Diesel,145.0,47.9,2.0,19710
18267,bmw, X7,2019,Semi-Auto,3192,Diesel,145.0,33.6,3.0,65050
17390,skoda, Yeti,2010,Manual,101145,Petrol,160.0,44.1,1.2,4399
19056,vw, California,2019,Automatic,6739,Diesel,260.0,33.2,2.0,57991
18111,skoda, Yeti,2015,Manual,48870,Diesel,200.0,48.7,2.0,9995
15853,ford, KA,2014,Manual,14512,Petrol,30.0,57.7,1.2,4890
19010,merc, GLS Class,2017,Semi-Auto,16650,Diesel,300.0,37.2,3.0,39649
15917,ford, Grand C-MAX,2015,Semi-Auto,40521,Diesel,125.0,56.5,2.0,9797
15209,vw, Scirocco,2015,Manual,21800,Diesel,20.0,55.4,2.0,12999
17596,skoda, Yeti,2014,Semi-Auto,14569,Petrol,160.0,44.8,1.2,11440
17937,merc, CLS Class,2019,Semi-Auto,6785,Diesel,145.0,48.7,2.9,38899
12271,toyota, Prius,2016,Automatic,23300,Hybrid,0.0,85.6,1.8,18690
16738,bmw, M2,2019,Automatic,999,Petrol,145.0,29.1,3.0,46995
18465,hyundi, Santa Fe,2017,Manual,28507,Diesel,150.0,47.1,2.2,18000
17052,toyota, Prius,2019,Automatic,4092,Other,140.0,61.4,1.8,24395
14670,merc, V Class,2019,Automatic,999,Diesel,145.0,36.7,2.0,47999
16879,ford, KA,2018,Manual,5007,Petrol,145.0,57.7,1.2,8299
13216,merc, CLS Class,2015,Automatic,50231,Diesel,125.0,56.5,2.1,16995
17377,ford, Grand C-MAX,2016,Semi-Auto,16541,Diesel,30.0,58.9,1.5,10798
17374,vw, Tiguan Allspace,2019,Automatic,4235,Diesel,145.0,38.7,2.0,32727
12633,merc, GL Class,2015,Automatic,39775,Diesel,125.0,55.4,2.1,15999
17100,skoda, Rapid,2018,Manual,18577,Petrol,145.0,61.4,1.0,9895
13487,skoda, Rapid,2018,Manual,15081,Petrol,145.0,61.4,1.0,8990
15966,audi, A8,2017,Automatic,15830,Diesel,200.0,47.1,3.0,25999
14555,vauxhall, Combo Life,2019,Manual,9965,Diesel,145.0,53.3,1.5,16413
16974,bmw, X7,2019,Semi-Auto,17561,Petrol,145.0,24.8,3.0,67989
14777,ford, Mustang,2019,Automatic,12,Petrol,145.0,30.7,2.3,35989
16386,vw, Amarok,2018,Manual,5655,Diesel,260.0,32.5,3.0,22788
19064,merc, CLS Class,2013,Semi-Auto,85967,Diesel,200.0,46.3,3.0,11991
14572,hyundi, I800,2019,Manual,6483,Diesel,145.0,31.7,2.5,20498
16588,bmw, X7,2019,Automatic,1793,Diesel,145.0,31.4,3.0,78386
13702,vw, Arteon,2019,Automatic,3500,Other,145.0,47.1,2.0,27495
16486,toyota, Prius,2019,Automatic,7677,Hybrid,135.0,62.8,1.8,24060
14317,ford, KA,2016,Manual,43151,Petrol,30.0,57.7,1.2,4500
17146,toyota, Avensis,2018,Automatic,35507,Petrol,145.0,44.1,1.8,12998
12951,ford, Mustang,2016,Semi-Auto,26104,Petrol,570.0,20.8,5.0,27999
18619,bmw, Z4,2019,Automatic,824,Petrol,145.0,38.7,2.0,32550
15285,bmw, i3,2017,Automatic,29851,Hybrid,0.0,470.8,0.0,19895
12990,ford, Galaxy,2017,Semi-Auto,40782,Diesel,145.0,52.3,2.0,17995
16823,merc, CLA Class,2013,Automatic,66000,Diesel,30.0,62.8,2.1,14400
19266,vw, Caravelle,2019,Semi-Auto,6280,Diesel,145.0,33.6,2.0,46795
13082,bmw, M5,2016,Automatic,39200,Petrol,555.0,28.5,4.4,35995
17933,vw, Amarok,2014,Manual,60000,Diesel,260.0,35.3,2.0,14990
14847,vw, Caravelle,2019,Automatic,5000,Diesel,145.0,32.8,2.0,40996
17558,toyota, Prius,2015,Automatic,28001,Other,10.0,64.2,1.8,21795
16122,audi, A7,2017,Automatic,27647,Diesel,150.0,52.3,3.0,26490
15965,bmw, X4,2015,Automatic,95408,Diesel,145.0,54.3,2.0,15199
14779,ford, KA,2019,Manual,9000,Petrol,145.0,43.5,1.2,9699
15522,skoda, Yeti,2016,Semi-Auto,31691,Petrol,125.0,51.4,1.2,12490
17555,vw, Scirocco,2016,Manual,19320,Petrol,305.0,34.9,2.0,18999
14876,vw, Scirocco,2017,Manual,45245,Diesel,20.0,67.3,2.0,14400
16911,audi, RS3,2018,Semi-Auto,5431,Petrol,145.0,34.0,2.5,39995
18599,toyota, Hilux,2018,Manual,26411,Diesel,265.0,40.4,2.4,18498
14698,skoda, Kamiq,2019,Manual,2678,Petrol,145.0,49.6,1.0,16895
15923,merc, S Class,2018,Semi-Auto,5147,Diesel,145.0,52.3,3.0,45842
15620,merc, CLA Class,2016,Automatic,13379,Diesel,20.0,67.3,2.1,18250
16937,audi, Q8,2020,Semi-Auto,1500,Diesel,145.0,32.8,3.0,61795
17038,vw, Arteon,2018,Semi-Auto,21299,Petrol,145.0,47.1,2.0,22995
17896,hyundi, Santa Fe,2019,Semi-Auto,2265,Diesel,145.0,39.2,2.2,35995
17689,bmw, X7,2019,Automatic,10,Diesel,145.0,33.6,3.0,67120
16423,ford, Edge,2019,Automatic,4921,Diesel,145.0,37.2,2.0,36000
17694,audi, Q8,2019,Semi-Auto,5000,Diesel,145.0,32.8,3.0,59990
18315,ford, Edge,2016,Manual,22347,Diesel,160.0,48.7,2.0,17998
17176,skoda, Yeti,2017,Automatic,27700,Other,145.0,51.4,1.2,14480
16411,vw, Tiguan Allspace,2019,Manual,9000,Petrol,145.0,46.3,2.0,23495
18631,merc, GLB Class,2020,Semi-Auto,1000,Diesel,145.0,47.9,2.0,30209
17419,ford, Tourneo Custom,2016,Manual,73000,Diesel,200.0,44.8,2.0,12995
17998,skoda, Rapid,2016,Manual,39000,Diesel,30.0,64.2,1.6,8495
12300,merc, CLS Class,2018,Semi-Auto,14130,Diesel,150.0,48.7,2.9,31796
14794,merc, CLA Class,2017,Automatic,20990,Petrol,145.0,40.9,2.0,29280
17046,hyundi, IX20,2018,Manual,3250,Petrol,145.0,37.2,1.6,12995
13801,vauxhall, Zafira Tourer,2016,Manual,32363,Petrol,200.0,42.2,1.4,9999
18134,skoda, Rapid,2018,Manual,15398,Petrol,150.0,62.8,1.0,10250
16730,skoda, Rapid,2017,Manual,18500,Petrol,150.0,61.4,1.0,10500
17065,vauxhall, Zafira Tourer,2015,Manual,84280,Diesel,20.0,68.9,1.6,6795
19629,ford, Edge,2017,Manual,9975,Diesel,145.0,48.7,2.0,21333
15059,vw, Caddy Maxi Life,2018,Manual,52890,Diesel,145.0,58.9,2.0,13498
14685,toyota, Land Cruiser,2015,Semi-Auto,45158,Diesel,325.0,34.9,3.0,29070
18033,ford, Edge,2018,Manual,4974,Diesel,145.0,48.7,2.0,22299
14437,vauxhall, Agila,2013,Manual,21461,Petrol,30.0,55.4,1.2,4391
16096,hyundi, IX35,2015,Manual,23866,Diesel,145.0,54.3,1.7,9691
17159,bmw, M4,2019,Semi-Auto,152,Petrol,145.0,34.0,3.0,43480
13909,audi, A7,2016,Semi-Auto,8915,Diesel,160.0,52.3,3.0,26950
12619,bmw, X4,2019,Semi-Auto,2316,Diesel,145.0,42.8,2.0,38182
16425,audi, RS3,2019,Automatic,4550,Petrol,150.0,29.7,2.5,41990
12555,vw, CC,2016,Automatic,74360,Diesel,125.0,56.5,2.0,11440
16046,merc, CLS Class,2016,Semi-Auto,33026,Diesel,165.0,51.4,3.0,20498
15749,hyundi, IX20,2017,Manual,7673,Petrol,125.0,50.4,1.4,9998
19400,ford, Tourneo Connect,2016,Manual,24939,Diesel,30.0,61.4,1.5,11298
13261,toyota, Avensis,2016,Manual,29210,Petrol,145.0,47.1,1.8,11495
16659,vauxhall, Combo Life,2018,Manual,15127,Diesel,145.0,53.3,1.5,13499
14711,hyundi, IX20,2015,Manual,29000,Petrol,125.0,50.4,1.4,6795
14560,vauxhall, Combo Life,2019,Manual,8865,Diesel,150.0,53.3,1.5,13798
18335,vw, Beetle,2018,Manual,40551,Petrol,145.0,51.4,1.2,14490
16435,hyundi, I800,2016,Manual,48859,Diesel,300.0,37.7,2.5,13695
18603,audi, A8,2020,Automatic,250,Diesel,145.0,39.2,3.0,78990
16453,merc, S Class,2016,Automatic,42000,Diesel,165.0,50.4,3.0,31990
19079,hyundi, IX20,2018,Automatic,12914,Petrol,145.0,43.5,1.6,10475
17355,toyota, Prius,2015,Automatic,32314,Hybrid,0.0,72.4,1.8,15499
17585,hyundi, IX20,2012,Manual,45566,Petrol,145.0,45.6,1.4,5790
18059,merc, S Class,2015,Semi-Auto,10284,Diesel,205.0,47.9,3.0,28998
19453,vw, Caddy Life,2013,Semi-Auto,27000,Diesel,165.0,49.6,1.6,11495
15730,vw, Scirocco,2017,Manual,34217,Diesel,145.0,53.3,2.0,14728
12150,vw, Caravelle,2019,Automatic,11163,Diesel,145.0,33.6,2.0,44500
13070,skoda, Yeti,2017,Semi-Auto,28280,Petrol,145.0,51.4,1.2,13990
18880,merc, CLS Class,2016,Semi-Auto,22525,Diesel,125.0,57.7,2.1,20499
18477,audi, A8,2018,Semi-Auto,20672,Diesel,145.0,50.4,3.0,35950
12080,audi, A7,2017,Semi-Auto,21134,Diesel,145.0,52.3,3.0,25450
13207,hyundi, Santa Fe,2019,Semi-Auto,4223,Diesel,145.0,39.8,2.2,31995
15610,toyota, Prius,2010,Automatic,67662,Hybrid,0.0,70.6,1.8,8700
18600,ford, Mustang,2018,Automatic,5000,Petrol,145.0,23.5,5.0,32000
13114,toyota, Prius,2017,Automatic,17681,Hybrid,135.0,235.0,1.8,20998
18687,vauxhall, GTC,2015,Manual,32160,Petrol,160.0,44.8,1.6,8790
15018,merc, GL Class,2015,Automatic,49838,Diesel,125.0,55.4,2.1,16499
15963,toyota, Hilux,2017,Manual,32000,Diesel,260.0,40.4,2.4,18250
16190,bmw, X7,2020,Semi-Auto,4919,Diesel,145.0,31.4,3.0,78490
14950,skoda, Scala,2020,Semi-Auto,1569,Petrol,145.0,44.8,1.5,20600
13869,ford, Edge,2017,Semi-Auto,35000,Diesel,150.0,47.9,2.0,19750
13880,ford, KA,2015,Manual,49942,Petrol,30.0,57.7,1.2,4450
12939,vw, Amarok,2019,Automatic,6317,Diesel,260.0,33.6,3.0,32990
13316,skoda, Rapid,2017,Manual,15000,Petrol,145.0,62.8,1.0,10495
19515,bmw, 7 Series,2019,Automatic,8652,Diesel,145.0,41.5,3.0,53950
13916,skoda, Yeti,2016,Manual,47219,Petrol,125.0,51.4,1.2,8707
13411,bmw, 7 Series,2019,Semi-Auto,10135,Petrol,150.0,34.5,3.0,44980
13884,hyundi, Santa Fe,2019,Semi-Auto,6402,Diesel,145.0,42.8,2.2,30491
12309,ford, Galaxy,2013,Manual,67000,Diesel,145.0,49.6,2.0,9290
16153,toyota, Verso,2016,Manual,44098,Diesel,30.0,62.8,1.6,9950
19008,vw, Scirocco,2016,Manual,26500,Petrol,125.0,52.3,1.4,13302
13367,hyundi, Santa Fe,2010,Manual,72570,Diesel,260.0,41.5,2.2,6495
15330,vw, Scirocco,2018,Manual,27885,Petrol,145.0,47.1,2.0,16725
15852,toyota, Avensis,2015,Manual,57995,Diesel,20.0,67.3,1.6,8776
18085,merc, G Class,2018,Semi-Auto,18234,Petrol,150.0,21.4,4.0,135124
15461,vauxhall, GTC,2017,Manual,11547,Petrol,165.0,47.1,1.4,10499
13716,hyundi, I800,2019,Manual,15997,Diesel,150.0,31.7,2.5,18499
14133,skoda, Scala,2019,Semi-Auto,243,Petrol,145.0,45.6,1.5,17920
19207,ford, Grand C-MAX,2017,Manual,14369,Diesel,150.0,64.2,1.5,12950
12255,merc, CLS Class,2016,Automatic,32611,Diesel,165.0,49.6,3.0,22684
12945,vauxhall, Zafira Tourer,2014,Manual,29000,Petrol,200.0,42.8,1.4,7995
15429,toyota, Avensis,2017,Manual,59097,Diesel,20.0,67.3,1.6,9692
17893,merc, X-CLASS,2018,Automatic,10000,Diesel,240.0,35.8,2.3,28990
19238,hyundi, IX20,2016,Manual,15560,Petrol,125.0,50.4,1.4,8250
15682,vw, Arteon,2019,Semi-Auto,9988,Petrol,145.0,32.8,2.0,27995
12914,merc, V Class,2019,Automatic,1250,Diesel,145.0,44.8,2.2,39500
19026,merc, X-CLASS,2019,Automatic,5981,Diesel,265.0,35.8,2.3,25491
14203,merc, GL Class,2017,Automatic,47424,Diesel,125.0,56.5,2.1,17999
13096,merc, GL Class,2016,Automatic,26511,Diesel,125.0,56.5,2.1,17999
17194,ford, Tourneo Custom,2019,Automatic,4452,Diesel,145.0,30.1,2.0,28995
13644,merc, SLK,2014,Semi-Auto,50027,Diesel,145.0,56.5,2.0,11999
12808,ford, Grand Tourneo Connect,2017,Manual,9000,Diesel,145.0,64.2,1.5,24500
18314,ford, Fusion,2005,Manual,64000,Diesel,30.0,64.2,1.4,2395
12741,ford, Edge,2016,Manual,27500,Diesel,160.0,48.7,2.0,17900
19106,vw, Scirocco,2008,Manual,82156,Petrol,260.0,37.2,2.0,5000
12315,vw, Shuttle,2019,Semi-Auto,12316,Diesel,145.0,32.8,2.0,36995
16595,skoda, Scala,2020,Manual,2735,Diesel,145.0,57.7,1.6,18250
14115,merc, CLS Class,2015,Semi-Auto,40912,Diesel,125.0,57.7,2.1,19298
14687,merc, CLS Class,2016,Semi-Auto,39652,Diesel,160.0,49.6,3.0,22450
13372,vw, Scirocco,2016,Manual,16000,Petrol,145.0,47.1,2.0,12990
19133,audi, A8,2019,Automatic,5900,Diesel,145.0,50.4,3.0,48000
15742,bmw, X4,2019,Semi-Auto,2740,Diesel,145.0,42.8,2.0,36980
19507,vw, California,2019,Automatic,4653,Diesel,260.0,33.2,2.0,57991
16265,vauxhall, Combo Life,2019,Manual,8541,Petrol,145.0,42.2,1.2,13999
14311,bmw, X4,2019,Automatic,2188,Petrol,145.0,26.9,3.0,42460
12451,bmw, 7 Series,2019,Semi-Auto,7200,Diesel,150.0,42.2,3.0,46898
12601,bmw, X7,2019,Semi-Auto,9200,Diesel,145.0,31.4,3.0,74990
16585,merc, V Class,2019,Automatic,2738,Diesel,145.0,44.8,2.2,39950
15258,merc, X-CLASS,2019,Automatic,13000,Diesel,260.0,31.4,3.0,33990
12646,vw, Scirocco,2017,Automatic,34203,Diesel,145.0,62.8,2.0,17000
19380,bmw, 6 Series,2016,Automatic,45360,Diesel,200.0,49.6,3.0,20999
16875,audi, A7,2017,Semi-Auto,14468,Diesel,145.0,52.3,3.0,29900
12630,audi, S3,2015,Semi-Auto,46965,Petrol,205.0,40.9,2.0,19000
13390,toyota, Prius,2017,Automatic,56178,Hybrid,140.0,94.1,1.8,16500
17621,skoda, Scala,2019,Manual,7000,Petrol,145.0,49.6,1.0,13495
14139,skoda, Rapid,2017,Manual,10000,Petrol,150.0,57.7,1.2,8699
12962,hyundi, IX20,2017,Manual,12245,Petrol,150.0,50.4,1.4,10000
17358,toyota, Prius,2018,Automatic,34502,Hybrid,140.0,235.0,1.8,18699
16981,ford, Grand C-MAX,2018,Manual,11708,Diesel,145.0,64.2,1.5,13799
15697,ford, Edge,2018,Manual,17478,Diesel,145.0,48.7,2.0,20995
16759,hyundi, I800,2018,Automatic,32420,Diesel,145.0,28.0,2.5,15749
15896,bmw, X4,2019,Semi-Auto,6982,Diesel,145.0,40.9,3.0,38980
16429,ford, Grand C-MAX,2016,Semi-Auto,22885,Diesel,30.0,58.9,1.5,9995
19096,bmw, X6,2019,Semi-Auto,101,Diesel,145.0,34.9,3.0,59995
15570,vauxhall, Combo Life,2019,Manual,4528,Petrol,145.0,42.2,1.2,14750
12854,vw, Tiguan Allspace,2019,Semi-Auto,9023,Diesel,150.0,47.9,2.0,28991
13180,skoda, Rapid,2015,Manual,24600,Diesel,20.0,67.3,1.6,7995
13687,skoda, Rapid,2014,Semi-Auto,36792,Petrol,145.0,35.3,1.4,7290
13690,hyundi, I40,2015,Manual,25350,Diesel,20.0,67.3,1.7,9495
12160,hyundi, I800,2017,Automatic,41469,Diesel,145.0,33.6,2.5,13500
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,260.0,41.5,2.2,12245
17589,skoda, Kamiq,2019,Automatic,100,Other,145.0,45.6,1.0,18480
15459,audi, SQ7,2017,Semi-Auto,23000,Diesel,145.0,39.2,4.0,59950
13121,toyota, Avensis,2017,Manual,35939,Diesel,145.0,67.3,1.6,10595
14862,audi, RS6,2014,Automatic,63476,Petrol,555.0,28.8,4.0,40990
17572,merc, CLS Class,2017,Semi-Auto,38736,Diesel,125.0,57.7,2.1,21290
14894,audi, A7,2015,Semi-Auto,72283,Diesel,145.0,54.3,3.0,18495
18296,merc, V Class,2019,Automatic,1000,Diesel,150.0,36.7,2.0,47990
12913,hyundi, IX20,2018,Automatic,17167,Petrol,145.0,43.5,1.6,10990
14702,toyota, Verso,2013,Manual,30000,Diesel,125.0,57.6,2.0,8995
13326,bmw, 7 Series,2019,Semi-Auto,5364,Diesel,145.0,44.1,3.0,49990
16087,bmw, Z4,2020,Automatic,1784,Petrol,150.0,33.2,3.0,39990
18735,hyundi, Santa Fe,2017,Semi-Auto,50595,Diesel,235.0,42.8,2.2,18495
19366,ford, Grand C-MAX,2017,Manual,11286,Petrol,30.0,54.3,1.0,13500
14328,bmw, i8,2019,Automatic,10,Hybrid,135.0,141.2,1.5,74226
18051,ford, Grand C-MAX,2017,Manual,15934,Petrol,30.0,54.3,1.0,11290
12173,audi, A7,2017,Semi-Auto,56460,Diesel,160.0,52.3,3.0,21500
13600,ford, Edge,2016,Automatic,44224,Diesel,160.0,48.7,2.0,18020
17436,bmw, M4,2019,Automatic,99,Petrol,145.0,34.0,3.0,57800
13944,bmw, 7 Series,2019,Semi-Auto,5000,Petrol,145.0,34.5,3.0,48898
14041,ford, Edge,2017,Manual,21213,Diesel,150.0,47.9,2.0,21700
16312,vauxhall, GTC,2015,Manual,32584,Petrol,160.0,47.1,1.4,7498
15086,merc, CLS Class,2016,Automatic,50000,Petrol,235.0,39.2,3.5,21950
13833,bmw, Z4,2020,Automatic,110,Petrol,145.0,38.7,2.0,30000
15767,skoda, Scala,2020,Manual,4500,Petrol,145.0,50.4,1.0,17990
12584,bmw, X6,2019,Automatic,3000,Petrol,145.0,26.4,3.0,64690
13545,ford, KA,2014,Manual,54096,Petrol,30.0,57.7,1.2,4290
13353,ford, Galaxy,2016,Manual,37000,Diesel,125.0,56.5,2.0,17495
16222,merc, S Class,2019,Semi-Auto,4870,Diesel,145.0,52.3,3.0,53699
18169,ford, Puma,2020,Manual,891,Petrol,150.0,50.4,1.0,20991
16904,merc, S Class,2019,Semi-Auto,695,Diesel,145.0,52.3,3.0,54899
13454,ford, KA,2010,Manual,48000,Petrol,30.0,55.4,1.2,2995
17117,skoda, Rapid,2014,Manual,59682,Diesel,20.0,72.4,1.6,5990
15422,toyota, Land Cruiser,2019,Automatic,789,Diesel,145.0,30.1,2.8,48995
14076,merc, S Class,2019,Semi-Auto,4688,Petrol,150.0,31.7,4.0,109995
19274,merc, CLS Class,2016,Automatic,30744,Diesel,125.0,57.7,2.1,19480
18894,vw, Amarok,2018,Automatic,13764,Diesel,260.0,36.2,3.0,27900
16926,skoda, Kamiq,2019,Semi-Auto,2987,Petrol,145.0,45.6,1.0,19285
16597,vw, Scirocco,2016,Manual,44015,Diesel,30.0,53.3,2.0,12912
13581,bmw, Z4,2020,Automatic,2500,Petrol,145.0,38.7,2.0,35995
13184,bmw, Z4,2015,Manual,19109,Petrol,200.0,41.5,2.0,14191
18237,vw, Arteon,2017,Semi-Auto,20545,Petrol,145.0,47.1,2.0,19795
